cas_number,descriptors,smiles,pages,desc_len
34291-99-1,"['aldehyd', 'leaf', 'green', 'fresh']",CC(C)c1ccc(cc1)C(C)C=O,http://www.thegoodscentscompany.com/data/rw1045511.html,4
106-36-5,"['oili', 'gerard', 'ether', 'pungent', 'sharp', 'fruiti', 'pineappl', 'winey', 'chemic']",CCCOC(=O)CC,http://www.thegoodscentscompany.com/data/rw1029321.html,9
637-78-5,"['banana', 'gerard', 'ether', 'fruiti', 'pineappl']",CCC(=O)OC(C)C,http://www.thegoodscentscompany.com/data/rw1004511.html,5
135-79-5,"['leaf', 'phenol', 'green', 'metal', 'cortex', 'leafi', 'veget', 'weedi', 'earthi']",CC(C)c1ccc2ncccc2c1,http://www.thegoodscentscompany.com/data/rw1007221.html,9
1333-53-5,"['green', 'metal', 'leafi', 'earthi']",CC(C)c1ccnc2ccccc12,http://www.thegoodscentscompany.com/data/rw1548071.html,4
607-90-9,"['plum', 'fruiti']",CCCOC(=O)c1ccccc1O,http://www.thegoodscentscompany.com/data/rw1049851.html,2
61692-83-9,"['appl', 'green', 'fruiti']",CCCOC(=O)C(/C)=C/C,http://www.thegoodscentscompany.com/data/rw1040411.html,3
1733-25-1,"['minti', 'cool', 'gerard', 'green', 'mint', 'veget', 'spice', 'spici']",CC(C)OC(=O)C=C(C)C,http://www.thegoodscentscompany.com/data/rw1035621.html,8
141-06-0,"['ether', 'metal', 'fruiti', 'pineappl', 'anim']",CCCCC(=O)OCCC,http://www.thegoodscentscompany.com/data/rw1049881.html,5
557-00-6,"['appl', 'fruiti', 'bitter']",CCCOC(=O)CC(C)C,http://www.thegoodscentscompany.com/data/rw1034201.html,3
18362-97-5,"['pineappl', 'fruiti']",CCCCC(=O)OC(C)C,http://www.thegoodscentscompany.com/data/rw1045611.html,2
32665-23-9,"['appl', 'ether', 'fruiti', 'pineappl', 'winey']",CC(C)CC(=O)OC(C)C,http://www.thegoodscentscompany.com/data/rw1034211.html,5
3390-12-3,"['grassi', 'green', 'fruiti', 'tropic']",CC1COC(C)O1,http://www.thegoodscentscompany.com/data/rw1522941.html,4
17369-59-4,"['veget', 'herbal', 'gerard', 'spici', 'herbac', 'dairi', 'floral', 'bakeri', 'woodi', 'brown']",CC/C=C/1OC(=O)c2ccccc12,http://www.thegoodscentscompany.com/data/rw1016911.html,10
67905-40-2,"['raspberri', 'perfum', 'fruiti']",COC(=O)C1OC1(C)\C=C\C2C(=CCCC2(C)C)C,http://www.thegoodscentscompany.com/data/rw1046871.html,3
89-79-2,"['medicin', 'cool', 'minti']",CC1CCC(C(O)C1)C(C)=C,http://www.thegoodscentscompany.com/data/rw1014351.html,3
7786-67-6,"['grassi', 'medicin', 'cool', 'minti', 'gerard', 'green', 'woodi', 'bitter', 'herbac']",CC1CCC(C(O)C1)C(C)=C,http://www.thegoodscentscompany.com/data/rw1449811.html,9
89-82-7,"['minti', 'gerard', 'metal', 'fresh', 'herbal', 'camphor']",C[C@@H]1CCC(=C(C)C)C(=O)C1,http://www.thegoodscentscompany.com/data/rw1006501.html,6
3391-90-0,['minti'],C[C@H]1CCC(=C(C)C)C(=O)C1,http://www.thegoodscentscompany.com/data/rw1096951.html,1
29606-79-9,"['fresh', 'herbal']",CC1CCC(C(C)=C)C(=O)C1,http://www.thegoodscentscompany.com/data/rw1034221.html,2
57576-09-7,"['medicin', 'cool', 'gerard', 'woodi', 'berri']",C[C@@H]1CC[C@H]([C@@H](C1)OC(C)=O)C(C)=C,http://www.thegoodscentscompany.com/data/rw1014371.html,5
89-49-6,"['leafi', 'minti']",C[C@@H]1CC[C@H]([C@@H](C1)OC(C)=O)C(C)=C,http://www.thegoodscentscompany.com/data/rw1252911.html,2
10588-15-5,"['leaf', 'minti', 'green']",CC1CCC(C(C1)OC=O)C(C)=C,http://www.thegoodscentscompany.com/data/rw1058691.html,3
72903-27-6,"['appl', 'ether', 'raspberri', 'fruiti']",CCOC(=O)C1CCC(CC1)C(=O)OCC,http://www.thegoodscentscompany.com/data/rw1612321.html,4
5471-51-2,"['powderi', 'floral', 'gerard', 'ripe', 'raspberri', 'woodi', 'berri', 'fruiti', 'vanilla']",CC(=O)CCc1ccc(O)cc1,http://www.thegoodscentscompany.com/data/rw1020771.html,9
3572-06-3,"['raspberri', 'berri', 'fruiti']",CC(=O)CCc1ccc(OC(C)=O)cc1,http://www.thegoodscentscompany.com/data/rw1037262.html,3
104-20-1,"['powderi', 'floral', 'gerard', 'aromat', 'raspberri', 'rose', 'woodi', 'fruiti', 'cherri', 'vanilla', 'honey']",COc1ccc(CCC(C)=O)cc1,http://www.thegoodscentscompany.com/data/rw1021652.html,11
67633-94-7,"['balsam', 'green', 'hyacinth']",CC1CC(C)(C)OC(Cc2ccccc2)O1,http://www.thegoodscentscompany.com/data/rw1049041.html,3
108-46-3,"['nutti', 'creami', 'gerard', 'phenol']",Oc1cccc(O)c1,http://www.thegoodscentscompany.com/data/rw1009421.html,4
141-25-3,"['powderi', 'floral', 'gerard', 'rosi', 'fatti', 'citrus', 'rose', 'waxi', 'lemon', 'fresh', 'lime', 'spici']",CC(CCO)CCC=C(C)C,http://www.thegoodscentscompany.com/data/rw1010451.html,12
6812-78-8,"['rose', 'metal', 'floral', 'fruiti']",C[C@H](CCO)CCCC(C)=C,http://www.thegoodscentscompany.com/data/rw1429921.html,4
141-11-7,"['powderi', 'citrus', 'rose', 'geranium', 'spici']",CC(CCCC(C)=C)CCOC(C)=O,http://www.thegoodscentscompany.com/data/rw1001421.html,5
53751-40-9,"['floral', 'rose', 'fresh', 'berri']",COc1ccc(COC(C)=O)cc1OC,http://www.thegoodscentscompany.com/data/rw1010991.html,4
141-15-1,"['rose', 'berri', 'fruiti', 'tropic']",CCCC(=O)OCCC(C)CCCC(C)=C,http://www.thegoodscentscompany.com/data/rw1034361.html,4
138-23-8,"['rose', 'fruiti', 'spici', 'tropic', 'natur']",CC(C)C(=O)OCCC(C)CCCC(C)=C,http://www.thegoodscentscompany.com/data/rw1006431.html,5
141-09-3,"['leaf', 'floral', 'green', 'rose']",CC(CCCC(C)=C)CCOC=O,http://www.thegoodscentscompany.com/data/rw1034371.html,4
10486-14-3,"['powderi', 'floral', 'gerard', 'green', 'rose', 'waxi', 'honey']",CC(CCCC(C)=C)CCOC(=O)Cc1ccccc1,http://www.thegoodscentscompany.com/data/rw1028381.html,7
105-89-5,"['geranium', 'rose']",CCC(=O)OCCC(C)CCCC(C)=C,http://www.thegoodscentscompany.com/data/rw1034381.html,2
7778-96-3,['rose'],CC(C)CC(=O)OCCC(C)CCCC(C)=C,http://www.thegoodscentscompany.com/data/rw1034391.html,1
82461-14-1,"['grapefruit', 'fresh', 'aromat', 'herbal', 'citrus', 'floral', 'green', 'woodi']",CC1CC(C)(CO1)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1043021.html,8
41816-03-9,"['floral', 'green', 'woodi', 'fresh', 'fruiti', 'spici']",CC1OC12CC3CC2C4CC(=CCC34)C,http://www.thegoodscentscompany.com/data/rw1028291.html,6
93939-86-7,"['floral', 'woodi', 'fruiti']",C/C=C1/CC2CC1C3CCCOC23,http://www.thegoodscentscompany.com/data/rw1021991.html,3
87641-24-5,"['green', 'fruiti']",CC1OCC2(CO1)CC3CCC2C3,http://www.thegoodscentscompany.com/data/rw1018211.html,2
55066-48-3,"['rosi', 'geranium', 'fresh', 'honey', 'citrus', 'chemic', 'rose', 'floral', 'green', 'lili', 'muguet']",CC(CCO)CCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1047241.html,11
90-17-5,"['balsam', 'powderi', 'aldehyd', 'floral', 'rose']",CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,http://www.thegoodscentscompany.com/data/rw1002671.html,5
25634-93-9,"['rose', 'waxi', 'geranium']",Cc1cccc(CCCCCO)c1,http://www.thegoodscentscompany.com/data/rw1047251.html,3
93981-50-1,"['powderi', 'leather', 'rose', 'warm', 'metal', 'fruiti']",CCOC(=O)OC1C(C)CCC(C)C1C,http://www.thegoodscentscompany.com/data/rw1013531.html,6
57934-97-1,"['rosi', 'woodi', 'warm', 'rose', 'berri', 'fruiti', 'spici']",CCOC(=O)C1C(=CCCC1(C)C)CC,http://www.thegoodscentscompany.com/data/rw1022531.html,7
15186-51-3,"['green', 'caramel', 'minti']",CC(C)=CCc1occc1C,http://www.thegoodscentscompany.com/data/rw1435551.html,3
16409-43-1,"['floral', 'gerard', 'green', 'rose', 'veget', 'geranium', 'fresh', 'floreal', 'herbal', 'earthi', 'fruiti', 'spici', 'herbac']",CC1CCOC(C1)C=C(C)C,http://www.thegoodscentscompany.com/data/rw1035651.html,13
3033-23-6,"['powderi', 'floral', 'rosi', 'green', 'rose', 'cortex', 'geranium', 'clean', 'fresh']",CC1CCOC(C1)C=C(C)C,http://www.thegoodscentscompany.com/data/rw1000221.html,9
50816-18-7,"['musk', 'rose', 'waxi', 'fruiti', 'floral']",CC(=O)OCCCCCCCCC=C,http://www.thegoodscentscompany.com/data/rw1018381.html,5
94201-73-7,"['green', 'rose', 'fresh', 'herbal', 'bitter', 'phenol']",CC1CCOC(C1)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1096561.html,6
64165-57-7,"['floral', 'rose', 'fruiti', 'herbal']",CCC1OCC2(CCC=CC2)CO1,http://www.thegoodscentscompany.com/data/rw1019561.html,4
3387-41-5,"['oili', 'gerard', 'terpen', 'pine', 'green', 'woodi', 'spici', 'spice', 'citrus']",CC(C)C12CCC(=C)C1C2,http://www.thegoodscentscompany.com/data/rw1056021.html,9
546-79-2,"['minti', 'terpen', 'green', 'cool', 'spici', 'gerard']",CC(C)[C@]12CC[C@@](C)(O)[C@@H]1C2,http://www.thegoodscentscompany.com/data/rw1035671.html,6
17699-16-0,"['balsam', 'woodi']",CC(C)C12CCC(C)(O)C1C2,http://www.thegoodscentscompany.com/data/rw1532201.html,2
15537-55-0,['balsam'],CC(C)C12CCC(C)(O)C1C2,http://www.thegoodscentscompany.com/data/rw1532211.html,1
116-26-7,"['flower', 'pungent', 'fresh', 'powderi', 'tobacco', 'herbal', 'gerard', 'metal', 'spici', 'medicin', 'floral', 'green', 'woodi', 'phenol']",CC1=C(C=O)C(C)(C)CC=C1,http://www.thegoodscentscompany.com/data/rw1016371.html,14
28219-60-5,"['creami', 'fresh', 'milki', 'waxi', 'natur', 'woodi']",CC(/CO)=C\CC1CC=C(C)C1(C)C,http://www.thegoodscentscompany.com/data/rw1013511.html,6
66068-84-6,"['balsam', 'woodi', 'clean']",CC1C2CC(CC2C3CCC(O)CC3)C1(C)C,http://www.thegoodscentscompany.com/data/rw1383851.html,3
72089-08-8,"['nutti', 'waxi', 'herbal']",CC(CO)CCC1CC=C(C)C1(C)C,http://www.thegoodscentscompany.com/data/rw1047491.html,3
5406-58-6,"['woodi', 'camphor']",CC1(C)COC(C)(OC1)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1003901.html,2
3407-42-9,['clean'],CC1C2CC(CC2C3CCCC(O)C3)C1(C)C,http://www.thegoodscentscompany.com/data/rw1006491.html,1
66072-32-0,"['balsam', 'clean', 'woodi']",CC1(C)C2CCC1(C)C(C2)C3CCC(O)CC3,http://www.thegoodscentscompany.com/data/rw1383841.html,3
41890-92-0,"['floral', 'soapi']",COC(C)(C)CCCC(C)C(C)O,http://www.thegoodscentscompany.com/data/rw1017331.html,2
65113-99-7,"['creami', 'woodi', 'waxi']",CC(O)C(C)CCC1CC=C(C)C1(C)C,http://www.thegoodscentscompany.com/data/rw1026291.html,3
67801-20-1,['woodi'],CC(O)C(C)\C=C/C1CC=C(C)C1(C)C,http://www.thegoodscentscompany.com/data/rw1061371.html,1
65113-95-3,['woodi'],CC(=O)C(/C)=C/CC1CC=C(C)C1(C)C,http://www.thegoodscentscompany.com/data/rw1007281.html,1
28219-61-6,"['balsam', 'creami', 'cedar', 'waxi', 'natur', 'oili', 'floral', 'woodi']",CC\C(CO)=C/CC1CC=C(C)C1(C)C,http://www.thegoodscentscompany.com/data/rw1009651.html,8
69834-10-2,"['oili', 'woodi']",CC1(C)C2CCC1C(C2)C3CCCCC3O,http://www.thegoodscentscompany.com/data/rw1010851.html,2
68480-04-6,"['powderi', 'oili', 'woodi', 'spici']",CC(O)C(/C)=C/CC1CC=C(C)C1(C)C,http://www.thegoodscentscompany.com/data/rw1458231.html,4
512-61-8,['woodi'],CC(C)=CCCC1(C)C2CC3C(C2)C13C,http://www.thegoodscentscompany.com/data/rw1459201.html,1
511-59-1,['woodi'],CC(C)=CCCC1(C)C2CCC(C2)C1=C,http://www.thegoodscentscompany.com/data/rw1103631.html,1
68877-29-2,"['woodi', 'clean', 'perfum']",CC1(C)C2CCC(C3CCC(O)CC3)C1(C)C2,http://www.thegoodscentscompany.com/data/rw1010911.html,3
115-71-9,['woodi'],CC(/CO)=C/CCC1(C)C2CC3C(C2)C13C,http://www.thegoodscentscompany.com/data/rw1343671.html,1
77-42-9,['woodi'],CC(/CO)=C/CCC1(C)C2CCC(C2)C1=C,http://www.thegoodscentscompany.com/data/rw1377041.html,1
67633-99-2,"['balsam', 'woodi', 'rose', 'fruiti']",CCCC(=O)OC/C(C)=C/CCC1(C)C2CC3C(C2)C13C,http://www.thegoodscentscompany.com/data/rw1050281.html,4
41496-43-9,"['amber', 'powderi', 'aldehyd', 'floral', 'gerard', 'orang', 'green', 'woodi', 'fresh', 'fruiti', 'citrus', 'melon']",CC(Cc1ccc(C)cc1)C=O,http://www.thegoodscentscompany.com/data/rw1033451.html,12
515-03-7,"['balsam', 'amber', 'woodi']",CC1(C)CCC[C@@]2(C)C1CC[C@@](C)(O)[C@@H]2CC[C@@](C)(O)C=C,http://www.thegoodscentscompany.com/data/rw1018631.html,3
564-20-5,"['gerard', 'aromat', 'cedar', 'woodi', 'tobacco']",CC1(C)CCCC2(C)C1CCC3(C)OC(=O)CC23,http://www.thegoodscentscompany.com/data/rw1038441.html,5
27538-09-6,"['brown', 'gerard', 'burnt', 'caramel']",CCC1=C(O)C(=O)C(C)O1,http://www.thegoodscentscompany.com/data/rw1029161.html,4
15707-24-1,"['nutti', 'gerard', 'green']",CCc1nccnc1CC,http://www.thegoodscentscompany.com/data/rw1017911.html,3
17909-77-2,"['orang', 'citrus']",CC(/CC\C=C(/C)C=O)=C\C\C=C(/C)C=C,http://www.thegoodscentscompany.com/data/rw1009441.html,2
60066-88-8,"['orang', 'juici', 'waxi', 'fresh']",CC(/CC\C=C(/C)C=O)=C\CCC(=C)C=C,http://www.thegoodscentscompany.com/data/rw1050371.html,4
83-34-1,['anim'],Cc1c[nH]c2ccccc12,http://www.thegoodscentscompany.com/data/rw1006331.html,1
2278-53-7,"['melon', 'tobacco', 'fruiti']",CC(C)C(CCC(C)=O)/C=C/C(C)=C,http://www.thegoodscentscompany.com/data/rw1513991.html,3
16930-93-1,"['dairi', 'green', 'wine', 'chees', 'fruiti', 'butteri', 'tropic']",CCCC(=O)OC\C=C\C=C\C,http://www.thegoodscentscompany.com/data/rw1026261.html,7
16491-24-0,"['nutti', 'appl', 'pear', 'green', 'cinnamon', 'fruiti', 'pineappl', 'spici']",C/C=C/C=C\COC(=O)C(C)C,http://www.thegoodscentscompany.com/data/rw1026281.html,8
73545-16-1,"['appl', 'pear', 'green', 'fruiti', 'pineappl']",C/C=C/C=C/COC(=O)C(C)C,http://www.thegoodscentscompany.com/data/rw1440851.html,5
620-79-1,"['balsam', 'floral', 'gerard', 'musti', 'vanilla', 'berri', 'fruiti', 'spici', 'tropic']",CCOC(=O)C(Cc1ccccc1)C(C)=O,http://www.thegoodscentscompany.com/data/rw1022241.html,9
57568-60-2,"['nutti', 'warm', 'spice', 'spici']",O=CC(=C/c1occc1)/c2ccccc2,http://www.thegoodscentscompany.com/data/rw1036931.html,4
67801-64-3,"['floral', 'woodi', 'spice']",CCOC(=O)OC1CCCCC1C(C)(C)C,http://www.thegoodscentscompany.com/data/rw1027551.html,3
5349-62-2,"['woodi', 'burnt', 'spice', 'fruiti']",CC(C)CC(=O)Cc1ccccc1,http://www.thegoodscentscompany.com/data/rw1032971.html,4
62079-29-2,['anim'],C1CCCC2(CCC1)CCCO2,http://www.thegoodscentscompany.com/data/rw1031251.html,1
3658-77-3,"['gerard', 'fruiti', 'burnt', 'pineappl', 'brown', 'chemic', 'strawberri', 'caramel', 'berri']",CC1OC(=C(O)C1=O)C,http://www.thegoodscentscompany.com/data/rw1000931.html,9
131222-82-7,['caramel'],CC1OC(=C(O)C1=O)C,http://www.thegoodscentscompany.com/data/rw1117261.html,1
131222-81-6,['caramel'],CC1OC(=C(O)C1=O)C,http://www.thegoodscentscompany.com/data/rw1117551.html,1
4166-20-5,"['burnt', 'earthi', 'caramel', 'tropic', 'fatti', 'fruiti', 'brown']",CC1OC(=C(OC(C)=O)C1=O)C,http://www.thegoodscentscompany.com/data/rw1106051.html,7
4077-47-8,"['burnt', 'caramel', 'nutti', 'grape', 'veget', 'coffe', 'gerard', 'musti', 'mushroom', 'fruiti', 'cocoa', 'meati']",COC1=C(C)OC(C)C1=O,http://www.thegoodscentscompany.com/data/rw1008111.html,12
77-83-8,"['floral', 'gerard', 'aromat', 'strawberri', 'fruiti', 'phenol', 'honey']",CCOC(=O)C1OC1(C)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1001602.html,7
121-39-1,"['floral', 'gerard', 'warm', 'berri', 'strawberri', 'fruiti', 'caramel', 'honey']",CCOC(=O)C1OC1c2ccccc2,http://www.thegoodscentscompany.com/data/rw1001641.html,8
93-92-5,"['appl', 'fresh', 'pineappl', 'leafi', 'gardenia', 'herbal', 'gerard', 'musti', 'berri', 'fruiti', 'plum', 'leaf', 'floral', 'green', 'apricot']",CC(OC(C)=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1011092.html,15
98-85-1,"['medicin', 'gerard', 'gardenia', 'fresh', 'chemic']",CC(O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1010151.html,5
1517-69-7,"['green', 'earthi', 'floral']",CC(O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1140171.html,3
1445-91-6,"['gardenia', 'hyacinth', 'strawberri']",C[C@H](O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1142401.html,3
7775-38-4,"['floral', 'green', 'woodi', 'gardenia']",CC(OC=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1032221.html,4
120-45-6,"['floral', 'gerard', 'green', 'aromat', 'rose', 'gardenia', 'fresh', 'fruiti', 'citrus', 'tropic']",CCC(=O)OC(C)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1031011.html,10
10521-96-7,['fruiti'],CC(=O)O\C=C/c1ccccc1,http://www.thegoodscentscompany.com/data/rw1548551.html,1
137-00-8,"['sulfur', 'milki', 'nutti', 'aromat', 'gerard', 'fatti', 'butter', 'dairi', 'oili', 'meat', 'meati']",Cc1ncsc1CCO,http://www.thegoodscentscompany.com/data/rw1023221.html,11
656-53-1,"['gerard', 'brown', 'meat', 'meati']",CC(=O)OCCc1scnc1C,http://www.thegoodscentscompany.com/data/rw1023561.html,4
94159-31-6,"['nutti', 'roast']",CCCC(=O)OCCc1scnc1C,http://www.thegoodscentscompany.com/data/rw1520871.html,2
94021-42-8,"['nutti', 'roast']",CC(C)C(=O)OCCc1ncsc1C,http://www.thegoodscentscompany.com/data/rw1468231.html,2
94159-32-7,"['nutti', 'roast']",CCCCCC(=O)OCCc1scnc1C,http://www.thegoodscentscompany.com/data/rw1520881.html,2
134-96-3,"['grape', 'woodi', 'wine', 'chocol']",COc1cc(C=O)cc(OC)c1O,http://www.thegoodscentscompany.com/data/rw1026801.html,4
6493-80-7,['natur'],COC(=O)C1(C)CCC=CC1,http://www.thegoodscentscompany.com/data/rw1026371.html,1
91482-37-0,"['green', 'waxi', 'fresh', 'citrus']",CC(CC/C=C(C)/CCC=C(C)C)OC(C)=O,http://www.thegoodscentscompany.com/data/rw1044952.html,4
3239-35-8,"['citrus', 'fresh', 'fruiti', 'bitter']",CC(CC/C=C(C)/CCC=C(C)C)OC(C)=O,http://www.thegoodscentscompany.com/data/rw1419321.html,4
134769-33-8,"['aldehyd', 'fresh']",C=CCCCCCCC/C=C/CC#N,http://www.thegoodscentscompany.com/data/rw1030521.html,2
72007-81-9,"['floral', 'hyacinth', 'fresh', 'fruiti']",CCC(C)(CCc1ccccc1)OC(C)=O,http://www.thegoodscentscompany.com/data/rw1049161.html,4
99-86-5,"['juici', 'herbal', 'citrus', 'gerard', 'terpen', 'spici', 'herbac', 'medicin', 'woodi', 'lemon', 'sharp']",CC(C)C1=CC=C(C)CC1,http://www.thegoodscentscompany.com/data/rw1016031.html,11
99-85-4,"['tropic', 'herbal', 'lime', 'citrus', 'gerard', 'terpen', 'spici', 'oili', 'woodi', 'lemon']",CC(C)C1=CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1017031.html,10
98-55-5,"['flower', 'pine', 'alcohol', 'lime', 'citrus', 'cool', 'terpen', 'lilac', 'gerard', 'floral', 'woodi', 'lemon', 'clean', 'ozon']",CC1=CC[C@@H](CC1)C(C)(C)O,http://www.thegoodscentscompany.com/data/rw1011252.html,14
10482-56-1,"['lilac', 'floral', 'terpen']",CC1=CC[C@H](CC1)C(C)(C)O,http://www.thegoodscentscompany.com/data/rw1218601.html,3
7785-53-7,"['lilac', 'floral']",CC1=CC[C@@H](CC1)C(C)(C)O,http://www.thegoodscentscompany.com/data/rw1508221.html,2
138-87-4,"['pungent', 'earthi', 'woodi']",CC(=C)C1CCC(C)(O)CC1,http://www.thegoodscentscompany.com/data/rw1031211.html,3
8007-35-0,"['floral', 'pine', 'lavend', 'fresh', 'herbal', 'bergamot', 'herbac']",CC(=O)OC(C)(C)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1375491.html,7
8006-39-1,"['floral', 'pine', 'citrus']",CC1=CCC(CC1)C(C)(C)O,http://www.thegoodscentscompany.com/data/rw1466561.html,3
8000-41-7,"['appl', 'floral', 'lilac', 'pine', 'woodi', 'hyacinth', 'clean', 'fresh', 'lime', 'earthi']",CC1=CCC(CC1)C(C)(C)O,http://www.thegoodscentscompany.com/data/rw1311481.html,10
586-62-9,"['pine', 'ether', 'fresh', 'lime', 'citrus', 'gerard', 'herbac', 'oili', 'woodi', 'lemon']",CC(C)=C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1007171.html,10
80-26-2,"['floral', 'gerard', 'lilac', 'pine', 'woodi', 'spici', 'waxi', 'lavend', 'fresh', 'herbal', 'lime', 'fruiti', 'citrus', 'bergamot', 'herbac']",CC(=O)OC(C)(C)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1011272.html,15
14481-52-8,"['neroli', 'lili', 'fruiti']",CC1=CCC(CC1)C(C)(C)OC(=O)c2ccccc2N,http://www.thegoodscentscompany.com/data/rw1034821.html,3
2153-28-8,"['balsam', 'floral', 'fruiti']",CCCC(=O)OC(C)(C)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1034831.html,3
10024-56-3,"['balsam', 'wine']",CC1=CCC(CC1)C(C)(C)OC(=O)\C=C\c2ccccc2,http://www.thegoodscentscompany.com/data/rw1034841.html,2
2153-26-6,"['floral', 'green', 'lavend', 'fresh', 'fruiti', 'herbal', 'citrus', 'bergamot', 'neroli']",CC1=CCC(CC1)C(C)(C)OC=O,http://www.thegoodscentscompany.com/data/rw1034851.html,9
14576-08-0,"['flower', 'orang', 'spici', 'grapefruit', 'veget', 'earthi', 'citrus', 'bergamot', 'natur']",COC(C)(C)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1050691.html,9
80-27-3,"['gerard', 'green', 'woodi', 'geranium', 'herbal', 'citrus', 'tropic']",CCC(=O)OC(C)(C)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1011292.html,7
14481-55-1,"['floral', 'fruiti']",CCCCC(=O)OC(C)(C)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1050701.html,2
1142-85-4,"['orang', 'pine', 'citrus']",CC(C)CC(=O)OC(C)(C)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1034871.html,3
2721-22-4,"['oili', 'creami', 'gerard', 'fatti', 'woodi', 'waxi', 'butter', 'butteri', 'milki']",CCCCCCCCCC1CCCC(=O)O1,http://www.thegoodscentscompany.com/data/rw1029461.html,9
124-25-4,"['amber', 'dairi', 'creami', 'pear', 'gerard', 'fatti', 'waxi', 'fruiti', 'citrus']",CCCCCCCCCCCCCC=O,http://www.thegoodscentscompany.com/data/rw1000161.html,9
629-59-4,['waxi'],CCCCCCCCCCCCCC,http://www.thegoodscentscompany.com/data/rw1287041.html,1
64461-99-0,"['gerard', 'fatti', 'green', 'cucumb', 'waxi', 'soapi', 'citrus']",CCCCCCCCCCC\C=C\C=O,http://www.thegoodscentscompany.com/data/rw1052011.html,7
59471-80-6,"['minti', 'herbal', 'herbac']",CC(C)C1CCC(C)C(=O)C1,http://www.thegoodscentscompany.com/data/rw1398971.html,3
5988-91-0,"['aldehyd', 'green', 'lemon', 'fresh', 'citrus']",CC(C)CCCC(C)CC=O,http://www.thegoodscentscompany.com/data/rw1050761.html,5
637-64-9,"['gerard', 'ether', 'fruiti', 'brown', 'caramel']",CC(=O)OCC1CCCO1,http://www.thegoodscentscompany.com/data/rw1034881.html,5
97-99-4,"['oili', 'warm', 'veget']",OCC1CCCO1,http://www.thegoodscentscompany.com/data/rw1034891.html,3
2217-33-6,"['creami', 'gerard', 'green', 'musti', 'fruiti', 'apricot', 'tropic']",CCCC(=O)OCC1CCCO1,http://www.thegoodscentscompany.com/data/rw1028401.html,7
5421-00-1,"['floral', 'chocol', 'honey']",O=C(Cc1ccccc1)OCC2CCCO2,http://www.thegoodscentscompany.com/data/rw1050751.html,3
1333-49-9,"['leather', 'musti', 'rose']",CC(C)CCCC(C)CCO,http://www.thegoodscentscompany.com/data/rw1424091.html,3
1604-34-8,['musti'],CC(C)CCCC(C)CCCC(C)=O,http://www.thegoodscentscompany.com/data/rw1026351.html,1
4361-23-3,"['floral', 'violet', 'woodi']",CC(O)CCC1C(C)CCCC1(C)C,http://www.thegoodscentscompany.com/data/rw1050771.html,3
68555-59-9,"['floral', 'berri', 'fruiti']",CC(CCC1C(C)CCCC1(C)C)OC(C)=O,http://www.thegoodscentscompany.com/data/rw1050781.html,3
13074-63-0,"['coconut', 'jasmin', 'fruiti', 'spici', 'tropic']",CCCCCC1C(C)CCC1=O,http://www.thegoodscentscompany.com/data/rw1050791.html,5
41678-36-8,"['pine', 'woodi', 'herbal']",CC(C)CCCC(C)C(O)=C,http://www.thegoodscentscompany.com/data/rw1424051.html,3
18479-57-7,"['fresh', 'lime', 'citrus', 'chemic', 'floral', 'lavend', 'floreal']",CCC(C)CCCC(C)(C)O,http://www.thegoodscentscompany.com/data/rw1030292.html,7
68480-08-0,"['woodi', 'fresh', 'herbal', 'citrus']",CCC(C)CCCC(C)(C)OC(C)=O,http://www.thegoodscentscompany.com/data/rw1131221.html,4
635-46-1,"['honey', 'phenol', 'anim']",C1CNc2ccccc2C1,http://www.thegoodscentscompany.com/data/rw1047061.html,3
28462-85-3,"['floral', 'green', 'veget']",CC1(C)[C@@H]2CC[C@](C)(C2)[C@@]1(C)O,http://www.thegoodscentscompany.com/data/rw1437681.html,3
1124-11-4,"['nutti', 'coffe', 'herbac', 'gerard', 'musti', 'chocol', 'brown', 'cocoa', 'vanilla']",Cc1nc(C)c(C)nc1C,http://www.thegoodscentscompany.com/data/rw1009291.html,9
